SensorID,Timestamp,Temperature,Humidity,Region
SEN-191,2026-06-02T23:28:59.385592,25.63,69.03,Site_North
SEN-132,2026-06-02T23:29:00.385592,31.52,70.76,Site_North
SEN-176,2026-06-02T23:29:01.385592,20.16,66.72,Site_South
SEN-123,2026-06-02T23:29:02.385592,27.44,51.66,Site_North
SEN-162,2026-06-02T23:29:03.385592,33.86,45.1,Site_Central
SEN-109,2026-06-02T23:29:04.385592,25.65,66.14,Site_Central
SEN-149,2026-06-02T23:29:05.385592,22.41,50.37,Site_North
SEN-120,2026-06-02T23:29:06.385592,26.03,46.9,Site_Central
SEN-118,2026-06-02T23:29:07.385592,29.13,72.27,Site_North
SEN-184,2026-06-02T23:29:08.385592,24.46,79.99,Site_North
SEN-113,2026-06-02T23:29:09.385592,26.31,71.21,Site_South
SEN-130,2026-06-02T23:29:10.385592,25.13,68.31,Site_Central
SEN-183,2026-06-02T23:29:11.385592,29.17,49.29,Site_Central
SEN-109,2026-06-02T23:29:12.385592,31.47,40.38,Site_Central
SEN-146,2026-06-02T23:29:13.385592,32.06,76.55,Site_Central
SEN-140,2026-06-02T23:29:14.385592,25.64,45.03,Site_Central
SEN-151,2026-06-02T23:29:15.385592,28.2,70.84,Site_South
SEN-131,2026-06-02T23:29:16.385592,22.41,77.43,Site_South
SEN-129,2026-06-02T23:29:17.385592,23.82,42.95,Site_Central
SEN-182,2026-06-02T23:29:18.385592,24.19,64.67,Site_South
SEN-151,2026-06-02T23:29:19.385592,23.75,62.33,Site_South
SEN-184,2026-06-02T23:29:20.385592,30.76,68.98,Site_South
SEN-122,2026-06-02T23:29:21.385592,30.03,53.29,Site_Central
SEN-162,2026-06-02T23:29:22.385592,29.33,50.0,Site_South
SEN-111,2026-06-02T23:29:23.385592,26.73,72.72,Site_North
SEN-161,2026-06-02T23:29:24.385592,23.71,65.48,Site_North
SEN-120,2026-06-02T23:29:25.385592,24.92,48.69,Site_Central
SEN-120,2026-06-02T23:29:26.385592,24.67,78.66,Site_North
SEN-197,2026-06-02T23:29:27.385592,20.8,56.6,Site_South
SEN-184,2026-06-02T23:29:28.385592,23.6,72.94,Site_North
SEN-164,2026-06-02T23:29:29.385592,22.93,45.35,Site_North
SEN-192,2026-06-02T23:29:30.385592,26.95,43.5,Site_Central
SEN-132,2026-06-02T23:29:31.385592,31.71,53.45,Site_South
SEN-125,2026-06-02T23:29:32.385592,25.74,57.58,Site_North
SEN-174,2026-06-02T23:29:33.385592,27.01,78.87,Site_South
SEN-159,2026-06-02T23:29:34.385592,23.88,71.83,Site_North
SEN-184,2026-06-02T23:29:35.385592,27.5,55.46,Site_North
SEN-160,2026-06-02T23:29:36.385592,31.74,47.87,Site_North
SEN-134,2026-06-02T23:29:37.385592,21.02,72.25,Site_North
SEN-181,2026-06-02T23:29:38.385592,25.93,60.98,Site_North
SEN-154,2026-06-02T23:29:39.385592,27.02,40.15,Site_Central
SEN-149,2026-06-02T23:29:40.385592,33.32,58.61,Site_Central
SEN-163,2026-06-02T23:29:41.385592,20.93,53.6,Site_South
SEN-169,2026-06-02T23:29:42.385592,23.08,75.86,Site_South
SEN-191,2026-06-02T23:29:43.385592,21.7,79.82,Site_South
SEN-139,2026-06-02T23:29:44.385592,28.84,68.13,Site_North
SEN-155,2026-06-02T23:29:45.385592,22.61,66.62,Site_South
SEN-135,2026-06-02T23:29:46.385592,20.46,77.13,Site_South
SEN-183,2026-06-02T23:29:47.385592,21.78,59.26,Site_North
SEN-124,2026-06-02T23:29:48.385592,29.72,45.79,Site_South
SEN-137,2026-06-02T23:29:49.385592,30.27,79.41,Site_Central
SEN-191,2026-06-02T23:29:50.385592,23.82,44.46,Site_Central
SEN-148,2026-06-02T23:29:51.385592,31.73,67.67,Site_South
SEN-122,2026-06-02T23:29:52.385592,27.23,64.87,Site_Central
SEN-196,2026-06-02T23:29:53.385592,20.2,70.9,Site_South
SEN-104,2026-06-02T23:29:54.385592,29.5,60.04,Site_South
SEN-129,2026-06-02T23:29:55.385592,31.38,52.72,Site_South
SEN-113,2026-06-02T23:29:56.385592,30.18,62.4,Site_North
SEN-102,2026-06-02T23:29:57.385592,26.37,79.87,Site_North
SEN-149,2026-06-02T23:29:58.385592,30.85,43.69,Site_Central
SEN-149,2026-06-02T23:29:59.385592,34.34,70.77,Site_South
SEN-122,2026-06-02T23:30:00.385592,27.45,61.48,Site_Central
SEN-177,2026-06-02T23:30:01.385592,21.95,45.58,Site_South
SEN-188,2026-06-02T23:30:02.385592,27.58,68.19,Site_North
SEN-126,2026-06-02T23:30:03.385592,24.7,46.22,Site_South
SEN-135,2026-06-02T23:30:04.385592,21.27,73.99,Site_North
SEN-146,2026-06-02T23:30:05.385592,34.42,65.52,Site_North
SEN-124,2026-06-02T23:30:06.385592,32.57,48.84,Site_Central
SEN-120,2026-06-02T23:30:07.385592,20.56,71.82,Site_North
SEN-129,2026-06-02T23:30:08.385592,31.91,62.7,Site_Central
SEN-183,2026-06-02T23:30:09.385592,27.77,70.93,Site_North
SEN-132,2026-06-02T23:30:10.385592,28.62,50.62,Site_North
SEN-119,2026-06-02T23:30:11.385592,26.8,78.43,Site_North
SEN-187,2026-06-02T23:30:12.385592,26.04,42.1,Site_Central
SEN-147,2026-06-02T23:30:13.385592,34.75,78.15,Site_South
SEN-176,2026-06-02T23:30:14.385592,25.51,50.76,Site_North
SEN-146,2026-06-02T23:30:15.385592,31.73,47.51,Site_South
SEN-133,2026-06-02T23:30:16.385592,28.29,56.2,Site_South
SEN-141,2026-06-02T23:30:17.385592,21.03,69.62,Site_Central
SEN-142,2026-06-02T23:30:18.385592,29.01,73.32,Site_South
SEN-174,2026-06-02T23:30:19.385592,21.05,60.41,Site_Central
SEN-160,2026-06-02T23:30:20.385592,34.65,69.95,Site_North
SEN-151,2026-06-02T23:30:21.385592,28.27,72.61,Site_South
SEN-195,2026-06-02T23:30:22.385592,33.75,42.9,Site_North
SEN-196,2026-06-02T23:30:23.385592,20.99,67.3,Site_South
SEN-167,2026-06-02T23:30:24.385592,32.55,49.12,Site_Central
SEN-124,2026-06-02T23:30:25.385592,33.45,50.63,Site_South
SEN-123,2026-06-02T23:30:26.385592,25.78,57.93,Site_North
SEN-180,2026-06-02T23:30:27.385592,30.54,48.49,Site_North
SEN-148,2026-06-02T23:30:28.385592,33.24,77.22,Site_South
SEN-186,2026-06-02T23:30:29.385592,21.99,56.81,Site_Central
SEN-171,2026-06-02T23:30:30.385592,26.96,77.81,Site_North
SEN-147,2026-06-02T23:30:31.385592,27.34,75.57,Site_Central
SEN-112,2026-06-02T23:30:32.385592,29.58,66.66,Site_Central
SEN-181,2026-06-02T23:30:33.385592,30.84,72.13,Site_North
SEN-128,2026-06-02T23:30:34.385592,27.91,42.87,Site_South
SEN-128,2026-06-02T23:30:35.385592,25.33,53.74,Site_North
SEN-192,2026-06-02T23:30:36.385592,23.83,59.69,Site_South
SEN-111,2026-06-02T23:30:37.385592,32.62,44.77,Site_Central
SEN-167,2026-06-02T23:30:38.385592,28.58,45.56,Site_South
SEN-125,2026-06-02T23:30:39.385592,22.11,76.12,Site_South
SEN-180,2026-06-02T23:30:40.385592,25.7,52.49,Site_South
SEN-191,2026-06-02T23:30:41.385592,34.81,64.12,Site_South
SEN-133,2026-06-02T23:30:42.385592,25.1,66.74,Site_South
SEN-103,2026-06-02T23:30:43.385592,34.97,49.11,Site_North
SEN-102,2026-06-02T23:30:44.385592,25.1,71.16,Site_South
SEN-119,2026-06-02T23:30:45.385592,31.58,44.9,Site_South
SEN-152,2026-06-02T23:30:46.385592,34.24,75.42,Site_South
SEN-170,2026-06-02T23:30:47.385592,22.67,77.29,Site_Central
SEN-173,2026-06-02T23:30:48.385592,30.09,64.87,Site_South
SEN-144,2026-06-02T23:30:49.385592,25.54,49.61,Site_Central
SEN-197,2026-06-02T23:30:50.385592,20.42,52.83,Site_North
SEN-132,2026-06-02T23:30:51.385592,29.61,48.01,Site_North
SEN-129,2026-06-02T23:30:52.385592,28.86,63.4,Site_Central
SEN-153,2026-06-02T23:30:53.385592,33.85,51.66,Site_North
SEN-121,2026-06-02T23:30:54.385592,20.91,61.75,Site_North
SEN-121,2026-06-02T23:30:55.385592,29.51,73.0,Site_South
SEN-144,2026-06-02T23:30:56.385592,27.67,74.4,Site_North
SEN-108,2026-06-02T23:30:57.385592,20.63,66.3,Site_North
SEN-197,2026-06-02T23:30:58.385592,28.82,55.21,Site_Central
SEN-188,2026-06-02T23:30:59.385592,32.05,44.59,Site_North
SEN-119,2026-06-02T23:31:00.385592,34.67,71.93,Site_Central
SEN-110,2026-06-02T23:31:01.385592,24.33,51.75,Site_South
SEN-126,2026-06-02T23:31:02.385592,32.94,60.57,Site_Central
SEN-193,2026-06-02T23:31:03.385592,24.44,72.65,Site_Central
SEN-128,2026-06-02T23:31:04.385592,34.53,63.02,Site_South
SEN-163,2026-06-02T23:31:05.385592,29.16,42.93,Site_North
SEN-172,2026-06-02T23:31:06.385592,25.64,43.97,Site_Central
SEN-133,2026-06-02T23:31:07.385592,21.98,43.63,Site_South
SEN-159,2026-06-02T23:31:08.385592,26.83,54.61,Site_South
SEN-175,2026-06-02T23:31:09.385592,22.37,53.3,Site_South
SEN-184,2026-06-02T23:31:10.385592,23.93,77.17,Site_Central
SEN-118,2026-06-02T23:31:11.385592,23.36,52.52,Site_North
SEN-155,2026-06-02T23:31:12.385592,30.47,48.11,Site_Central
SEN-199,2026-06-02T23:31:13.385592,27.63,73.73,Site_South
SEN-198,2026-06-02T23:31:14.385592,21.92,66.96,Site_South
SEN-156,2026-06-02T23:31:15.385592,21.74,48.43,Site_North
SEN-175,2026-06-02T23:31:16.385592,26.41,76.74,Site_Central
SEN-175,2026-06-02T23:31:17.385592,22.93,55.77,Site_Central
SEN-181,2026-06-02T23:31:18.385592,27.77,79.15,Site_North
SEN-183,2026-06-02T23:31:19.385592,21.44,64.16,Site_South
SEN-139,2026-06-02T23:31:20.385592,29.51,58.85,Site_Central
SEN-100,2026-06-02T23:31:21.385592,22.33,78.99,Site_South
SEN-156,2026-06-02T23:31:22.385592,34.09,61.58,Site_Central
SEN-173,2026-06-02T23:31:23.385592,20.78,67.82,Site_Central
SEN-142,2026-06-02T23:31:24.385592,23.79,74.63,Site_South
SEN-119,2026-06-02T23:31:25.385592,28.43,67.03,Site_North
SEN-124,2026-06-02T23:31:26.385592,22.28,44.94,Site_Central
SEN-177,2026-06-02T23:31:27.385592,33.74,78.86,Site_South
SEN-135,2026-06-02T23:31:28.385592,32.04,44.0,Site_Central
SEN-181,2026-06-02T23:31:29.385592,34.67,77.69,Site_North
SEN-170,2026-06-02T23:31:30.385592,23.44,53.87,Site_North
SEN-111,2026-06-02T23:31:31.385592,22.22,71.84,Site_South
SEN-151,2026-06-02T23:31:32.385592,24.02,62.43,Site_South
SEN-198,2026-06-02T23:31:33.385592,25.37,70.64,Site_Central
SEN-115,2026-06-02T23:31:34.385592,24.58,64.31,Site_Central
SEN-172,2026-06-02T23:31:35.385592,34.49,67.91,Site_Central
SEN-150,2026-06-02T23:31:36.385592,26.74,58.44,Site_North
SEN-186,2026-06-02T23:31:37.385592,20.44,51.3,Site_South
SEN-165,2026-06-02T23:31:38.385592,29.84,72.55,Site_North
SEN-188,2026-06-02T23:31:39.385592,21.86,69.2,Site_Central
SEN-154,2026-06-02T23:31:40.385592,34.39,53.25,Site_Central
SEN-157,2026-06-02T23:31:41.385592,29.79,79.39,Site_North
SEN-108,2026-06-02T23:31:42.385592,22.89,53.45,Site_North
SEN-152,2026-06-02T23:31:43.385592,33.45,46.68,Site_North
SEN-104,2026-06-02T23:31:44.385592,25.45,70.12,Site_Central
SEN-157,2026-06-02T23:31:45.385592,27.24,40.81,Site_Central
SEN-137,2026-06-02T23:31:46.385592,20.74,67.54,Site_North
SEN-147,2026-06-02T23:31:47.385592,23.38,78.05,Site_South
SEN-130,2026-06-02T23:31:48.385592,21.04,64.06,Site_North
SEN-127,2026-06-02T23:31:49.385592,31.98,72.37,Site_South
SEN-194,2026-06-02T23:31:50.385592,26.5,67.34,Site_North
SEN-105,2026-06-02T23:31:51.385592,21.46,63.05,Site_Central
SEN-104,2026-06-02T23:31:52.385592,20.11,67.29,Site_North
SEN-100,2026-06-02T23:31:53.385592,24.62,58.92,Site_Central
SEN-176,2026-06-02T23:31:54.385592,27.98,65.26,Site_South
SEN-159,2026-06-02T23:31:55.385592,27.47,41.98,Site_South
SEN-165,2026-06-02T23:31:56.385592,30.53,67.76,Site_South
SEN-195,2026-06-02T23:31:57.385592,27.47,44.0,Site_North
SEN-173,2026-06-02T23:31:58.385592,21.77,44.15,Site_North
SEN-103,2026-06-02T23:31:59.385592,27.75,72.03,Site_Central
SEN-102,2026-06-02T23:32:00.385592,31.85,50.97,Site_Central
SEN-180,2026-06-02T23:32:01.385592,20.13,67.49,Site_South
SEN-177,2026-06-02T23:32:02.385592,26.86,73.32,Site_Central
SEN-104,2026-06-02T23:32:03.385592,23.12,54.22,Site_North
SEN-122,2026-06-02T23:32:04.385592,23.38,64.29,Site_North
SEN-160,2026-06-02T23:32:05.385592,29.88,77.37,Site_Central
SEN-195,2026-06-02T23:32:06.385592,34.14,66.35,Site_South
SEN-111,2026-06-02T23:32:07.385592,29.56,69.99,Site_South
SEN-135,2026-06-02T23:32:08.385592,21.76,77.47,Site_Central
SEN-122,2026-06-02T23:32:09.385592,22.5,79.06,Site_North
SEN-108,2026-06-02T23:32:10.385592,29.46,54.56,Site_North
SEN-183,2026-06-02T23:32:11.385592,23.45,53.71,Site_Central
SEN-144,2026-06-02T23:32:12.385592,22.38,70.09,Site_South
SEN-162,2026-06-02T23:32:13.385592,22.23,57.68,Site_South
SEN-176,2026-06-02T23:32:14.385592,25.31,44.43,Site_South
SEN-184,2026-06-02T23:32:15.385592,24.07,78.35,Site_South
SEN-149,2026-06-02T23:32:16.385592,33.81,51.33,Site_North
SEN-122,2026-06-02T23:32:17.385592,25.22,76.45,Site_North
SEN-153,2026-06-02T23:32:18.385592,25.05,41.38,Site_North
SEN-133,2026-06-02T23:32:19.385592,34.91,48.72,Site_South
SEN-110,2026-06-02T23:32:20.385592,22.49,49.72,Site_Central
SEN-106,2026-06-02T23:32:21.385592,25.39,59.95,Site_South
SEN-174,2026-06-02T23:32:22.385592,33.43,67.82,Site_Central
SEN-173,2026-06-02T23:32:23.385592,31.92,61.82,Site_South
SEN-182,2026-06-02T23:32:24.385592,34.66,67.35,Site_South
SEN-143,2026-06-02T23:32:25.385592,25.07,49.55,Site_North
SEN-155,2026-06-02T23:32:26.385592,23.25,50.34,Site_Central
SEN-103,2026-06-02T23:32:27.385592,34.94,67.19,Site_Central
SEN-194,2026-06-02T23:32:28.385592,23.03,79.23,Site_South
SEN-137,2026-06-02T23:32:29.385592,33.88,55.34,Site_Central
SEN-156,2026-06-02T23:32:30.385592,20.06,65.29,Site_South
SEN-168,2026-06-02T23:32:31.385592,33.72,59.49,Site_Central
SEN-126,2026-06-02T23:32:32.385592,30.68,73.43,Site_South
SEN-171,2026-06-02T23:32:33.385592,31.93,76.24,Site_North
SEN-174,2026-06-02T23:32:34.385592,26.84,55.03,Site_North
SEN-143,2026-06-02T23:32:35.385592,29.77,44.89,Site_North
SEN-115,2026-06-02T23:32:36.385592,29.4,49.13,Site_South
SEN-181,2026-06-02T23:32:37.385592,32.53,60.35,Site_Central
SEN-124,2026-06-02T23:32:38.385592,23.41,57.9,Site_Central
SEN-142,2026-06-02T23:32:39.385592,33.97,46.22,Site_South
SEN-115,2026-06-02T23:32:40.385592,22.47,71.91,Site_Central
SEN-179,2026-06-02T23:32:41.385592,32.91,74.76,Site_South
SEN-198,2026-06-02T23:32:42.385592,23.33,48.79,Site_North
SEN-103,2026-06-02T23:32:43.385592,22.66,67.54,Site_North
SEN-130,2026-06-02T23:32:44.385592,31.21,74.48,Site_South
SEN-152,2026-06-02T23:32:45.385592,31.49,45.65,Site_Central
SEN-134,2026-06-02T23:32:46.385592,21.79,44.54,Site_North
SEN-132,2026-06-02T23:32:47.385592,30.12,44.57,Site_Central
SEN-140,2026-06-02T23:32:48.385592,23.69,45.19,Site_South
SEN-142,2026-06-02T23:32:49.385592,31.27,73.97,Site_Central
SEN-155,2026-06-02T23:32:50.385592,20.63,73.39,Site_South
SEN-153,2026-06-02T23:32:51.385592,22.99,49.03,Site_North
SEN-105,2026-06-02T23:32:52.385592,27.81,52.92,Site_North
SEN-120,2026-06-02T23:32:53.385592,26.24,71.73,Site_South
SEN-171,2026-06-02T23:32:54.385592,20.08,70.26,Site_South
SEN-189,2026-06-02T23:32:55.385592,29.2,78.29,Site_Central
SEN-155,2026-06-02T23:32:56.385592,33.95,71.87,Site_Central
SEN-168,2026-06-02T23:32:57.385592,24.22,68.42,Site_South
SEN-115,2026-06-02T23:32:58.385592,34.78,77.32,Site_South
SEN-162,2026-06-02T23:32:59.385592,30.67,56.72,Site_North
SEN-113,2026-06-02T23:33:00.385592,24.63,59.42,Site_North
SEN-155,2026-06-02T23:33:01.385592,25.23,63.94,Site_Central
SEN-159,2026-06-02T23:33:02.385592,30.06,64.32,Site_North
SEN-147,2026-06-02T23:33:03.385592,25.13,49.98,Site_Central
SEN-195,2026-06-02T23:33:04.385592,28.76,49.63,Site_Central
SEN-115,2026-06-02T23:33:05.385592,29.76,67.16,Site_North
SEN-105,2026-06-02T23:33:06.385592,25.9,56.97,Site_Central
SEN-154,2026-06-02T23:33:07.385592,32.84,42.65,Site_South
SEN-167,2026-06-02T23:33:08.385592,33.6,71.54,Site_Central
SEN-178,2026-06-02T23:33:09.385592,30.91,57.68,Site_Central
SEN-172,2026-06-02T23:33:10.385592,30.5,77.92,Site_North
SEN-127,2026-06-02T23:33:11.385592,26.16,76.29,Site_South
SEN-105,2026-06-02T23:33:12.385592,31.05,40.23,Site_Central
SEN-127,2026-06-02T23:33:13.385592,25.03,75.1,Site_South
SEN-126,2026-06-02T23:33:14.385592,21.12,45.05,Site_North
SEN-199,2026-06-02T23:33:15.385592,28.32,72.05,Site_North
SEN-134,2026-06-02T23:33:16.385592,32.11,52.32,Site_North
SEN-180,2026-06-02T23:33:17.385592,31.49,63.95,Site_North
SEN-104,2026-06-02T23:33:18.385592,30.14,70.63,Site_South
SEN-160,2026-06-02T23:33:19.385592,25.53,62.6,Site_South
SEN-166,2026-06-02T23:33:20.385592,23.81,68.58,Site_South
SEN-102,2026-06-02T23:33:21.385592,26.7,43.11,Site_Central
SEN-199,2026-06-02T23:33:22.385592,20.69,74.31,Site_South
SEN-150,2026-06-02T23:33:23.385592,25.51,68.62,Site_Central
SEN-164,2026-06-02T23:33:24.385592,34.44,65.61,Site_Central
SEN-170,2026-06-02T23:33:25.385592,20.97,63.95,Site_North
SEN-141,2026-06-02T23:33:26.385592,33.3,61.11,Site_North
SEN-133,2026-06-02T23:33:27.385592,25.53,55.62,Site_North
SEN-189,2026-06-02T23:33:28.385592,28.42,41.0,Site_South
SEN-161,2026-06-02T23:33:29.385592,31.59,54.48,Site_South
SEN-187,2026-06-02T23:33:30.385592,28.52,41.9,Site_South
SEN-167,2026-06-02T23:33:31.385592,22.73,76.88,Site_South
SEN-127,2026-06-02T23:33:32.385592,24.27,77.38,Site_South
SEN-102,2026-06-02T23:33:33.385592,30.64,60.46,Site_South
SEN-179,2026-06-02T23:33:34.385592,32.06,65.36,Site_South
SEN-197,2026-06-02T23:33:35.385592,27.34,40.33,Site_South
SEN-195,2026-06-02T23:33:36.385592,33.12,50.1,Site_South
SEN-175,2026-06-02T23:33:37.385592,34.6,63.99,Site_South
SEN-137,2026-06-02T23:33:38.385592,34.55,63.84,Site_South
SEN-164,2026-06-02T23:33:39.385592,21.55,40.52,Site_South
SEN-120,2026-06-02T23:33:40.385592,22.17,65.99,Site_North
SEN-124,2026-06-02T23:33:41.385592,23.49,48.03,Site_North
SEN-145,2026-06-02T23:33:42.385592,21.42,53.55,Site_South
SEN-111,2026-06-02T23:33:43.385592,34.99,70.52,Site_Central
SEN-182,2026-06-02T23:33:44.385592,25.92,57.55,Site_North
SEN-132,2026-06-02T23:33:45.385592,27.12,51.41,Site_North
SEN-124,2026-06-02T23:33:46.385592,26.43,75.16,Site_Central
SEN-152,2026-06-02T23:33:47.385592,22.69,51.22,Site_North
SEN-191,2026-06-02T23:33:48.385592,33.25,42.69,Site_Central
SEN-107,2026-06-02T23:33:49.385592,26.67,61.12,Site_South
SEN-102,2026-06-02T23:33:50.385592,34.93,53.34,Site_North
SEN-184,2026-06-02T23:33:51.385592,22.93,74.43,Site_South
SEN-118,2026-06-02T23:33:52.385592,31.01,52.51,Site_South
SEN-125,2026-06-02T23:33:53.385592,24.7,40.57,Site_North
SEN-165,2026-06-02T23:33:54.385592,34.49,58.06,Site_South
SEN-150,2026-06-02T23:33:55.385592,31.85,70.7,Site_South
SEN-114,2026-06-02T23:33:56.385592,32.57,46.75,Site_Central
SEN-199,2026-06-02T23:33:57.385592,24.54,52.68,Site_North
SEN-176,2026-06-02T23:33:58.385592,20.48,74.26,Site_Central
SEN-100,2026-06-02T23:33:59.385592,24.91,64.56,Site_South
SEN-117,2026-06-02T23:34:00.385592,30.63,70.93,Site_Central
SEN-101,2026-06-02T23:34:01.385592,32.32,59.96,Site_Central
SEN-186,2026-06-02T23:34:02.385592,23.09,62.72,Site_North
SEN-180,2026-06-02T23:34:03.385592,23.49,76.42,Site_Central
SEN-163,2026-06-02T23:34:04.385592,26.53,75.88,Site_North
SEN-100,2026-06-02T23:34:05.385592,29.64,66.12,Site_South
SEN-112,2026-06-02T23:34:06.385592,28.86,55.78,Site_Central
SEN-148,2026-06-02T23:34:07.385592,29.78,76.06,Site_South
SEN-157,2026-06-02T23:34:08.385592,22.81,48.65,Site_Central
SEN-105,2026-06-02T23:34:09.385592,26.88,78.27,Site_North
SEN-113,2026-06-02T23:34:10.385592,34.27,41.02,Site_South
SEN-131,2026-06-02T23:34:11.385592,32.64,55.88,Site_Central
SEN-173,2026-06-02T23:34:12.385592,33.4,48.64,Site_Central
SEN-137,2026-06-02T23:34:13.385592,33.9,49.61,Site_Central
SEN-130,2026-06-02T23:34:14.385592,21.4,74.63,Site_South
SEN-189,2026-06-02T23:34:15.385592,25.66,54.82,Site_North
SEN-193,2026-06-02T23:34:16.385592,32.8,53.48,Site_Central
SEN-115,2026-06-02T23:34:17.385592,23.79,43.26,Site_North
SEN-183,2026-06-02T23:34:18.385592,23.59,68.81,Site_Central
SEN-146,2026-06-02T23:34:19.385592,28.71,62.06,Site_South
SEN-192,2026-06-02T23:34:20.385592,31.62,70.46,Site_Central
SEN-103,2026-06-02T23:34:21.385592,32.86,69.93,Site_North
SEN-186,2026-06-02T23:34:22.385592,25.59,58.53,Site_South
SEN-146,2026-06-02T23:34:23.385592,22.72,64.92,Site_North
SEN-169,2026-06-02T23:34:24.385592,30.3,70.55,Site_North
SEN-157,2026-06-02T23:34:25.385592,33.6,68.88,Site_Central
SEN-152,2026-06-02T23:34:26.385592,25.69,54.84,Site_North
SEN-170,2026-06-02T23:34:27.385592,26.69,68.28,Site_Central
SEN-108,2026-06-02T23:34:28.385592,20.86,47.34,Site_South
SEN-187,2026-06-02T23:34:29.385592,22.56,76.61,Site_North
SEN-198,2026-06-02T23:34:30.385592,25.78,79.61,Site_South
SEN-105,2026-06-02T23:34:31.385592,30.07,55.19,Site_Central
SEN-158,2026-06-02T23:34:32.385592,30.59,54.73,Site_South
SEN-199,2026-06-02T23:34:33.385592,31.83,40.17,Site_South
SEN-135,2026-06-02T23:34:34.385592,20.84,78.66,Site_North
SEN-104,2026-06-02T23:34:35.385592,30.25,61.35,Site_North
SEN-155,2026-06-02T23:34:36.385592,22.52,66.64,Site_North
SEN-136,2026-06-02T23:34:37.385592,33.77,62.97,Site_North
SEN-193,2026-06-02T23:34:38.385592,20.89,64.77,Site_Central
SEN-110,2026-06-02T23:34:39.385592,25.01,61.37,Site_South
SEN-119,2026-06-02T23:34:40.385592,33.43,73.17,Site_Central
SEN-150,2026-06-02T23:34:41.385592,26.35,59.08,Site_Central
SEN-144,2026-06-02T23:34:42.385592,29.8,74.99,Site_North
SEN-147,2026-06-02T23:34:43.385592,30.33,41.05,Site_Central
SEN-153,2026-06-02T23:34:44.385592,30.13,60.68,Site_North
SEN-199,2026-06-02T23:34:45.385592,33.69,45.59,Site_South
SEN-152,2026-06-02T23:34:46.385592,25.25,63.34,Site_Central
SEN-146,2026-06-02T23:34:47.385592,20.54,67.55,Site_Central
SEN-133,2026-06-02T23:34:48.385592,26.59,68.86,Site_Central
SEN-197,2026-06-02T23:34:49.385592,32.74,42.78,Site_North
SEN-195,2026-06-02T23:34:50.385592,26.47,54.38,Site_South
SEN-185,2026-06-02T23:34:51.385592,30.1,68.17,Site_North
SEN-157,2026-06-02T23:34:52.385592,32.64,71.81,Site_South
SEN-189,2026-06-02T23:34:53.385592,27.83,64.92,Site_Central
SEN-156,2026-06-02T23:34:54.385592,34.42,47.73,Site_Central
SEN-117,2026-06-02T23:34:55.385592,32.59,60.76,Site_Central
SEN-152,2026-06-02T23:34:56.385592,23.46,50.88,Site_South
SEN-145,2026-06-02T23:34:57.385592,23.96,69.97,Site_North
SEN-163,2026-06-02T23:34:58.385592,26.06,48.29,Site_Central
SEN-158,2026-06-02T23:34:59.385592,25.78,51.58,Site_South
SEN-104,2026-06-02T23:35:00.385592,29.67,68.85,Site_Central
SEN-158,2026-06-02T23:35:01.385592,31.03,40.91,Site_Central
SEN-176,2026-06-02T23:35:02.385592,32.02,57.55,Site_Central
SEN-189,2026-06-02T23:35:03.385592,22.99,40.54,Site_Central
SEN-101,2026-06-02T23:35:04.385592,20.69,42.21,Site_North
SEN-160,2026-06-02T23:35:05.385592,33.99,64.81,Site_South
SEN-154,2026-06-02T23:35:06.385592,32.97,63.87,Site_South
SEN-138,2026-06-02T23:35:07.385592,30.78,47.62,Site_Central
SEN-171,2026-06-02T23:35:08.385592,34.8,50.9,Site_Central
SEN-175,2026-06-02T23:35:09.385592,31.7,70.22,Site_South
SEN-117,2026-06-02T23:35:10.385592,21.43,42.84,Site_North
SEN-140,2026-06-02T23:35:11.385592,30.79,74.99,Site_Central
SEN-179,2026-06-02T23:35:12.385592,28.95,74.44,Site_Central
SEN-154,2026-06-02T23:35:13.385592,23.6,45.48,Site_North
SEN-102,2026-06-02T23:35:14.385592,24.28,54.2,Site_South
SEN-118,2026-06-02T23:35:15.385592,27.0,62.54,Site_Central
SEN-144,2026-06-02T23:35:16.385592,33.28,47.95,Site_Central
SEN-103,2026-06-02T23:35:17.385592,32.06,79.3,Site_South
SEN-172,2026-06-02T23:35:18.385592,30.3,73.39,Site_Central
SEN-155,2026-06-02T23:35:19.385592,34.89,56.31,Site_North
SEN-133,2026-06-02T23:35:20.385592,27.97,78.89,Site_South
SEN-116,2026-06-02T23:35:21.385592,32.45,67.94,Site_Central
SEN-141,2026-06-02T23:35:22.385592,28.07,43.55,Site_South
SEN-126,2026-06-02T23:35:23.385592,20.06,77.35,Site_North
SEN-199,2026-06-02T23:35:24.385592,26.68,79.64,Site_North
SEN-141,2026-06-02T23:35:25.385592,32.5,51.05,Site_North
SEN-149,2026-06-02T23:35:26.385592,28.53,60.48,Site_Central
SEN-165,2026-06-02T23:35:27.385592,32.54,54.54,Site_Central
SEN-128,2026-06-02T23:35:28.385592,31.82,63.15,Site_South
SEN-109,2026-06-02T23:35:29.385592,33.56,67.77,Site_North
SEN-102,2026-06-02T23:35:30.385592,34.09,51.42,Site_North
SEN-173,2026-06-02T23:35:31.385592,29.06,57.28,Site_North
SEN-141,2026-06-02T23:35:32.385592,25.34,49.65,Site_North
SEN-158,2026-06-02T23:35:33.385592,22.14,44.23,Site_North
